ID,No. of Trucks,Received Date,Data Source,Manifest of,Description of Cargo,Cargo Category,Status,Quantity,Units,Donating Country/ Organization,Donation Type,Crossing,Destination Recipient/ Partner,Data Period,Data Entry Type,Last Edited Time,,,,,,,,
30950,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,14,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:12,,,,,,,,
30951,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Food Parcels,Food Items,Received,23,Pallets,WCK,Humanitarian - UN,Kerem Shalom,WCK,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:12,,,,,,,,
30952,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Mats + Mattresses + Blankets,Non-Food Items,Received,30,Pallets,CARE,Humanitarian - UN,Kerem Shalom,ANERA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:12,,,,,,,,
30953,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,22,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:12,,,,,,,,
30954,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,26,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:12,,,,,,,,
30955,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,18,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:12,,,,,,,,
30956,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,18,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:12,,,,,,,,
30957,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Medicine,Medical Supplies,Received,18,Pallets,UNICEF,Humanitarian - UN,Kerem Shalom,UNICEF,Historical Data (before Rafah Operation),Unknown,2024-05-07 14:35:50,,,,,,,,
30958,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,12,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:12,,,,,,,,
30959,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,14,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:13,,,,,,,,
30960,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,20,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:13,,,,,,,,
30961,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Food Parcels,Food Items,Received,14,Pallets,WCK,Humanitarian - UN,Kerem Shalom,WCK,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:13,,,,,,,,
30962,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,12,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:13,,,,,,,,
30963,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Diapers,Non-Food Items,Received,28,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:13,,,,,,,,
30964,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Diapers,Non-Food Items,Received,12,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:13,,,,,,,,
30965,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Diapers,Non-Food Items,Received,10,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:13,,,,,,,,
30966,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Diapers,Non-Food Items,Received,14,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:13,,,,,,,,
30967,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Food Parcels,Food Items,Received,14,Pallets,WCK,Humanitarian - UN,Kerem Shalom,WCK,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:13,,,,,,,,
30968,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Food Parcels,Food Items,Received,14,Pallets,WCK,Humanitarian - UN,Kerem Shalom,WCK,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:13,,,,,,,,
30969,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,20,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:13,,,,,,,,
30970,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Mattresses,Non-Food Items,Received,17,Pallets,ERC,Humanitarian - PRCS,Kerem Shalom,PRCS,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:13,,,,,,,,
30971,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Food Parcels,Food Items,Received,12,Pallets,WCK,Humanitarian - INGO,Kerem Shalom,WCK,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:13,,,,,,,,
30972,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,14,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:13,,,,,,,,
30973,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,10,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:13,,,,,,,,
30974,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Bread,Food Items,Received,14,Pallets,WCK,Humanitarian - UN,Kerem Shalom,WCK,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:13,,,,,,,,
30975,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,20,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:13,,,,,,,,
30976,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,14,Pallets,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:13,,,,,,,,
30977,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,20,Pallets,ERC,Humanitarian - UN,Kerem Shalom,PRCS,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:13,,,,,,,,
30978,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,20,Pallets,ERC,Humanitarian - UN,Kerem Shalom,PRCS,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:13,,,,,,,,
30979,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,20,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:13,,,,,,,,
30980,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,12,Pallets,ERC,Humanitarian - UN,Kerem Shalom,PRCS,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:13,,,,,,,,
30981,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,9,Pallets,ERC,Humanitarian - UN,Kerem Shalom,PRCS,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:13,,,,,,,,
30982,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,14,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:13,,,,,,,,
30983,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Milk,Food Items,Received,24,Pallets,Benefits of Charity Association,Humanitarian - UN,Kerem Shalom,PRCS,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:14,,,,,,,,
30984,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,20,Pallets,ERC,Humanitarian - UN,Kerem Shalom,PRCS,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:14,,,,,,,,
30985,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,14,Pallets,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:14,,,,,,,,
30986,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,26,Pallets,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:14,,,,,,,,
30987,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,28,Pallets,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:14,,,,,,,,
30988,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,24,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:14,,,,,,,,
30989,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,20,Pallets,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:14,,,,,,,,
30990,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,20,Pallets,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:14,,,,,,,,
30991,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,30,Pallets,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:14,,,,,,,,
30992,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,20,Pallets,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:14,,,,,,,,
30993,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,28,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:14,,,,,,,,
30994,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,26,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:14,,,,,,,,
30995,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,20,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:14,,,,,,,,
30996,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,14,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:14,,,,,,,,
30997,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,22,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:14,,,,,,,,
30998,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,20,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:14,,,,,,,,
30999,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,18,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:14,,,,,,,,
31000,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Food Parcels,Food Items,Received,14,Pallets,WCK,Humanitarian - UN,Kerem Shalom,WCK,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:14,,,,,,,,
31001,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,28,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:14,,,,,,,,
31002,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,16,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:14,,,,,,,,
31003,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,22,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:14,,,,,,,,
31004,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,26,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:14,,,,,,,,
31005,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Coffee + Chocolate,Food Items,Received,14,Pallets,WCK,Humanitarian - UN,Kerem Shalom,WCK,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:14,,,,,,,,
31006,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Food Parcels,Food Items,Received,16,Pallets,WCK,Humanitarian - UN,Kerem Shalom,WCK,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:14,,,,,,,,
31007,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,18,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:15,,,,,,,,
31008,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,14,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:15,,,,,,,,
31009,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,10,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:15,,,,,,,,
31010,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,18,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:15,,,,,,,,
31011,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,12,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:15,,,,,,,,
31012,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,12,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:15,,,,,,,,
31013,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,12,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:15,,,,,,,,
31014,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,12,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:15,,,,,,,,
31015,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,12,Pallets,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:15,,,,,,,,
31016,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,26,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:15,,,,,,,,
31017,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,11,Pallets,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:15,,,,,,,,
31018,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Sanitary Napkins + Diapers + Tissue Paper,Non-Food Items,Received,24,Pallets,ERC,Humanitarian - PRCS,Kerem Shalom,PRCS,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:15,,,,,,,,
31019,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,12,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:15,,,,,,,,
31020,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,20,Pallets,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:15,,,,,,,,
31021,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,12,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:15,,,,,,,,
31022,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Flour,Food Items,Received,24,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:15,,,,,,,,
31023,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Tents,Non-Food Items,Received,6,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:15,,,,,,,,
31024,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Diapers,Non-Food Items,Received,18,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:15,,,,,,,,
31025,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Mattresses,Non-Food Items,Received,1,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:15,,,,,,,,
31026,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Toilet Paper,Non-Food Items,Received,22,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:15,,,,,,,,
31027,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Mattresses,Non-Food Items,Received,1,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:15,,,,,,,,
31028,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Biscuits + Diapers,Mixed Items,Received,28,Pallets,UNICEF,Humanitarian - UN,Kerem Shalom,UNICEF,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:15,,,,,,,,
31029,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Tents,Non-Food Items,Received,11,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:15,,,,,,,,
31030,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Tents,Non-Food Items,Received,6,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:15,,,,,,,,
31031,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Tents,Non-Food Items,Received,8,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:15,,,,,,,,
31032,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Mattresses,Non-Food Items,Received,25,Pallets,IOM,Humanitarian - UN,Kerem Shalom,IOM,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:16,,,,,,,,
31033,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Mattresses,Non-Food Items,Received,1,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:16,,,,,,,,
31034,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Mattresses,Non-Food Items,Received,1,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:16,,,,,,,,
31035,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Canned Food,Food Items,Received,22,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:16,,,,,,,,
31036,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Food Parcels,Food Items,Received,24,Pallets,WCK,Humanitarian - INGO,Kerem Shalom,WCK,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:16,,,,,,,,
31037,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Mattresses,Non-Food Items,Received,1,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:16,,,,,,,,
31038,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Diapers,Non-Food Items,Received,18,Pallets,UNICEF,Humanitarian - UN,Kerem Shalom,UNICEF,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:16,,,,,,,,
31039,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Mattresses,Non-Food Items,Received,1,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:16,,,,,,,,
31040,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Plates + Chocolate,Mixed Items,Received,16,Pallets,WCK,Humanitarian - INGO,Kerem Shalom,WCK,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:16,,,,,,,,
31041,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Diapers,Non-Food Items,Received,36,Pallets,UNICEF,Humanitarian - UN,Kerem Shalom,UNICEF,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:16,,,,,,,,
31042,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Diapers,Non-Food Items,Received,18,Pallets,UNRWA + UNICEF,Humanitarian - UN,Kerem Shalom,UNRWA + UNICEF,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:16,,,,,,,,
31043,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Medical Supplies,Medical Supplies,Received,23,Pallets,Private sector,Private Sector,Kerem Shalom,Private Sector,Historical Data (before Rafah Operation),Unknown,2024-05-06 13:28:08,,,,,,,,
31044,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Food Parcels,Food Items,Received,26,Pallets,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:16,,,,,,,,
31045,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Mats + Mattresses,Non-Food Items,Received,18,Pallets,Save the Children,Humanitarian - INGO,Kerem Shalom,Save the Children,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:16,,,,,,,,
31046,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Tents,Non-Food Items,Received,6,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:16,,,,,,,,
31047,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Mats + Mattresses,Non-Food Items,Received,18,Pallets,Save the Children,Humanitarian - INGO,Kerem Shalom,Save the Children,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:16,,,,,,,,
31048,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Mattresses,Non-Food Items,Received,1,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:16,,,,,,,,
31049,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Tents,Non-Food Items,Received,34,Pallets,ERC,Humanitarian - PRCS,Kerem Shalom,PRCS,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:16,,,,,,,,
31050,1,2024-02-16,UNRWA,Non-Manifest (2024-02-16),Blankets,Non-Food Items,Received,30,Pallets,IOM,Humanitarian - UN,Kerem Shalom,IOM,Historical Data (before Rafah Operation),Unknown,2024-02-24 15:39:16,,,,,,,,
